spectral_rolloff,spectral_bandwidth,peak_count,mid_ratio,low_to_high_ratio,second_peak_freq,kurtosis,centroid,peak_freq,low_ratio,rms,avg_energy,peak_energy,energy_variance,peak_to_avg_e,high_ratio,peak1_to_peak2_ratio,skewness,dc_ratio,delta_peak_freq,spectral_flatness,label
24.609375,10.944348335266113,9.0,0.14203454554080963,0.6264402866363525,19.921875,5.3434929847717285,13.677623748779297,1.5625,0.3304542601108551,0.008343753404915333,73.0,445.0,8236.4501953125,6.095890522003174,0.5275111794471741,1.275071620941162,1.6256492137908936,0.0009596928721293807,0.390625,0.39304572343826294,0.0
24.609375,10.944348335266113,9.0,0.14203454554080963,0.6264402866363525,19.921875,5.3434929847717285,13.677623748779297,1.5625,0.3304542601108551,0.008343753404915333,73.0,445.0,8236.4501953125,6.095890522003174,0.5275111794471741,1.275071620941162,1.6256492137908936,0.0009596928721293807,0.390625,0.39304572343826294,0.0
24.21875,10.718242645263672,9.0,0.12882861495018005,0.6852102875709534,1.953125,4.657027244567871,13.291022300720215,1.5625,0.3542202413082123,0.007933631539344788,66.0,340.0,6757.166015625,5.151515007019043,0.5169511437416077,1.0059171915054321,1.5119320154190063,0.00011690437531797215,0.0,0.3878098428249359,0.0
24.21875,10.718242645263672,9.0,0.12882861495018005,0.6852102875709534,1.953125,4.657027244567871,13.291022300720215,1.5625,0.3542202413082123,0.007933631539344788,66.0,340.0,6757.166015625,5.151515007019043,0.5169511437416077,1.0059171915054321,1.5119320154190063,0.00011690437531797215,0.0,0.3878098428249359,0.0
24.21875,10.718242645263672,9.0,0.12882861495018005,0.6852102875709534,1.953125,4.657027244567871,13.291022300720215,1.5625,0.3542202413082123,0.007933631539344788,66.0,340.0,6757.166015625,5.151515007019043,0.5169511437416077,1.0059171915054321,1.5119320154190063,0.00011690437531797215,0.0,0.3878098428249359,0.0
24.21875,10.718242645263672,9.0,0.12882861495018005,0.6852102875709534,1.953125,4.657027244567871,13.291022300720215,1.5625,0.3542202413082123,0.007933631539344788,66.0,340.0,6757.166015625,5.151515007019043,0.5169511437416077,1.0059171915054321,1.5119320154190063,0.00011690437531797215,0.0,0.3878098428249359,0.0
24.21875,10.735895156860352,8.0,0.13016648590564728,0.6845546960830688,1.5625,4.135703086853027,13.273244857788086,0.390625,0.3534753620624542,0.007993508130311966,67.0,337.0,6488.95458984375,5.029850959777832,0.5163581371307373,1.063091516494751,1.3768284320831299,0.004191407468169928,-1.171875,0.382170170545578,0.0
24.21875,10.735895156860352,8.0,0.13016648590564728,0.6845546960830688,1.5625,4.135703086853027,13.273244857788086,0.390625,0.3534753620624542,0.007993508130311966,67.0,337.0,6488.95458984375,5.029850959777832,0.5163581371307373,1.063091516494751,1.3768284320831299,0.004191407468169928,-1.171875,0.382170170545578,0.0
24.21875,10.735895156860352,8.0,0.13016648590564728,0.6845546960830688,1.5625,4.135703086853027,13.273244857788086,0.390625,0.3534753620624542,0.007993508130311966,67.0,337.0,6488.95458984375,5.029850959777832,0.5163581371307373,1.063091516494751,1.3768284320831299,0.004191407468169928,-1.171875,0.382170170545578,0.0
24.21875,10.735895156860352,8.0,0.13016648590564728,0.6845546960830688,1.5625,4.135703086853027,13.273244857788086,0.390625,0.3534753620624542,0.007993508130311966,67.0,337.0,6488.95458984375,5.029850959777832,0.5163581371307373,1.063091516494751,1.3768284320831299,0.004191407468169928,-1.171875,0.382170170545578,0.0
24.21875,10.91045093536377,8.0,0.13136504590511322,0.705068051815033,1.5625,4.29101037979126,13.272937774658203,0.390625,0.3591919541358948,0.007873298600316048,65.0,325.0,6288.31591796875,5.0,0.5094429850578308,1.0620914697647095,1.440682291984558,0.004303131718188524,0.0,0.3914015591144562,0.0
24.21875,10.91045093536377,8.0,0.13136504590511322,0.705068051815033,1.5625,4.29101037979126,13.272937774658203,0.390625,0.3591919541358948,0.007873298600316048,65.0,325.0,6288.31591796875,5.0,0.5094429850578308,1.0620914697647095,1.440682291984558,0.004303131718188524,0.0,0.3914015591144562,0.0
24.21875,10.91045093536377,8.0,0.13136504590511322,0.705068051815033,1.5625,4.29101037979126,13.272937774658203,0.390625,0.3591919541358948,0.007873298600316048,65.0,325.0,6288.31591796875,5.0,0.5094429850578308,1.0620914697647095,1.440682291984558,0.004303131718188524,0.0,0.3914015591144562,0.0
21.09375,9.315983772277832,3.0,0.23313581943511963,0.4948911666870117,2.34375,2.2843756675720215,12.164212226867676,4.6875,0.2538742125034332,0.00569428876042366,34.0,137.0,1228.9825439453125,4.029411792755127,0.5129899978637695,1.212389349937439,0.7720388770103455,0.005697356536984444,4.296875,0.4713580906391144,0.0
21.09375,9.315983772277832,3.0,0.23313581943511963,0.4948911666870117,2.34375,2.2843756675720215,12.164212226867676,4.6875,0.2538742125034332,0.00569428876042366,34.0,137.0,1228.9825439453125,4.029411792755127,0.5129899978637695,1.212389349937439,0.7720388770103455,0.005697356536984444,4.296875,0.4713580906391144,0.0
21.09375,9.315983772277832,3.0,0.23313581943511963,0.4948911666870117,2.34375,2.2843756675720215,12.164212226867676,4.6875,0.2538742125034332,0.00569428876042366,34.0,137.0,1228.9825439453125,4.029411792755127,0.5129899978637695,1.212389349937439,0.7720388770103455,0.005697356536984444,4.296875,0.4713580906391144,0.0
21.09375,9.315983772277832,3.0,0.23313581943511963,0.4948911666870117,2.34375,2.2843756675720215,12.164212226867676,4.6875,0.2538742125034332,0.00569428876042366,34.0,137.0,1228.9825439453125,4.029411792755127,0.5129899978637695,1.212389349937439,0.7720388770103455,0.005697356536984444,4.296875,0.4713580906391144,0.0
42.1875,14.362324714660645,11.0,0.1076388880610466,0.10064239799976349,7.8125,4.56356954574585,25.62798309326172,19.921875,0.0815972238779068,0.001953125,4.0,20.0,17.5625,5.0,0.8107638955116272,1.1111111640930176,1.37312650680542,0.02777777798473835,15.234375,0.7599753737449646,0.0
42.1875,14.362324714660645,11.0,0.1076388880610466,0.10064239799976349,7.8125,4.56356954574585,25.62798309326172,19.921875,0.0815972238779068,0.001953125,4.0,20.0,17.5625,5.0,0.8107638955116272,1.1111111640930176,1.37312650680542,0.02777777798473835,15.234375,0.7599753737449646,0.0
42.1875,14.362324714660645,11.0,0.1076388880610466,0.10064239799976349,7.8125,4.56356954574585,25.62798309326172,19.921875,0.0815972238779068,0.001953125,4.0,20.0,17.5625,5.0,0.8107638955116272,1.1111111640930176,1.37312650680542,0.02777777798473835,15.234375,0.7599753737449646,0.0
42.96875,14.334932327270508,8.0,0.09316769987344742,0.116634801030159,33.203125,4.405296802520752,24.645160675048828,19.921875,0.0947204977273941,0.002183660166338086,5.0,20.0,21.5615234375,4.0,0.8121117949485779,1.0,1.3566007614135742,0.038819875568151474,0.0,0.7533000111579895,0.0
42.96875,14.334932327270508,8.0,0.09316769987344742,0.116634801030159,33.203125,4.405296802520752,24.645160675048828,19.921875,0.0947204977273941,0.002183660166338086,5.0,20.0,21.5615234375,4.0,0.8121117949485779,1.0,1.3566007614135742,0.038819875568151474,0.0,0.7533000111579895,0.0
42.96875,14.334932327270508,8.0,0.09316769987344742,0.116634801030159,33.203125,4.405296802520752,24.645160675048828,19.921875,0.0947204977273941,0.002183660166338086,5.0,20.0,21.5615234375,4.0,0.8121117949485779,1.0,1.3566007614135742,0.038819875568151474,0.0,0.7533000111579895,0.0
42.96875,14.334932327270508,8.0,0.09316769987344742,0.116634801030159,33.203125,4.405296802520752,24.645160675048828,19.921875,0.0947204977273941,0.002183660166338086,5.0,20.0,21.5615234375,4.0,0.8121117949485779,1.0,1.3566007614135742,0.038819875568151474,0.0,0.7533000111579895,0.0
42.578125,14.09050178527832,7.0,0.08672566711902618,0.1266375482082367,7.8125,3.940964698791504,24.82853889465332,23.828125,0.10265486687421799,0.001953125,4.0,18.0,15.97695541381836,4.5,0.8106194734573364,1.058823585510254,1.1692205667495728,0.028318583965301514,3.90625,0.7639119029045105,0.0
42.578125,14.09050178527832,7.0,0.08672566711902618,0.1266375482082367,7.8125,3.940964698791504,24.82853889465332,23.828125,0.10265486687421799,0.001953125,4.0,18.0,15.97695541381836,4.5,0.8106194734573364,1.058823585510254,1.1692205667495728,0.028318583965301514,3.90625,0.7639119029045105,0.0
