[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (14개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 14 → 64 → 32 → 2
[MLP]  에폭: 2000  배치: 128  LR: 1.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (14개): SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/2000 | 손실: 0.6059 | 학습: 66.3% | 검증: 64.6% | lr: 1.00e-03 | 0.3s ★
  에폭 1595/2000 | 손실: 0.4282 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1596/2000 | 손실: 0.4285 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1597/2000 | 손실: 0.4292 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1598/2000 | 손실: 0.4291 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1599/2000 | 손실: 0.4339 | 학습: 84.5% | 검증: 80.5% | lr: 1.00e-06 | 0.3s
  에폭 1600/2000 | 손실: 0.4282 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1601/2000 | 손실: 0.4284 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1602/2000 | 손실: 0.4244 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1603/2000 | 손실: 0.4306 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1604/2000 | 손실: 0.4298 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1605/2000 | 손실: 0.4290 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1606/2000 | 손실: 0.4285 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1607/2000 | 손실: 0.4321 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1608/2000 | 손실: 0.4303 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1609/2000 | 손실: 0.4316 | 학습: 84.7% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1610/2000 | 손실: 0.4302 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1611/2000 | 손실: 0.4341 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1612/2000 | 손실: 0.4295 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1613/2000 | 손실: 0.4264 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1614/2000 | 손실: 0.4311 | 학습: 84.3% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1615/2000 | 손실: 0.4299 | 학습: 84.3% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1616/2000 | 손실: 0.4279 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1617/2000 | 손실: 0.4285 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1618/2000 | 손실: 0.4235 | 학습: 84.6% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1619/2000 | 손실: 0.4251 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1620/2000 | 손실: 0.4266 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1621/2000 | 손실: 0.4324 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1622/2000 | 손실: 0.4334 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1623/2000 | 손실: 0.4285 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1624/2000 | 손실: 0.4303 | 학습: 84.4% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1625/2000 | 손실: 0.4367 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1626/2000 | 손실: 0.4251 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1627/2000 | 손실: 0.4280 | 학습: 84.7% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1628/2000 | 손실: 0.4253 | 학습: 84.6% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1629/2000 | 손실: 0.4287 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1630/2000 | 손실: 0.4290 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1631/2000 | 손실: 0.4302 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1632/2000 | 손실: 0.4299 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1633/2000 | 손실: 0.4291 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1634/2000 | 손실: 0.4304 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1635/2000 | 손실: 0.4297 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1636/2000 | 손실: 0.4301 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1637/2000 | 손실: 0.4277 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1638/2000 | 손실: 0.4309 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1639/2000 | 손실: 0.4342 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1640/2000 | 손실: 0.4279 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1641/2000 | 손실: 0.4303 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1642/2000 | 손실: 0.4241 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1643/2000 | 손실: 0.4285 | 학습: 84.4% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1644/2000 | 손실: 0.4314 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1645/2000 | 손실: 0.4304 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1646/2000 | 손실: 0.4296 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1647/2000 | 손실: 0.4304 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1648/2000 | 손실: 0.4292 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1649/2000 | 손실: 0.4294 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1650/2000 | 손실: 0.4281 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1651/2000 | 손실: 0.4312 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1652/2000 | 손실: 0.4241 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1653/2000 | 손실: 0.4241 | 학습: 84.7% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1654/2000 | 손실: 0.4354 | 학습: 84.7% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1655/2000 | 손실: 0.4326 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1656/2000 | 손실: 0.4309 | 학습: 84.6% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1657/2000 | 손실: 0.4300 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1658/2000 | 손실: 0.4345 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1659/2000 | 손실: 0.4299 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1660/2000 | 손실: 0.4321 | 학습: 84.7% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1661/2000 | 손실: 0.4283 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1662/2000 | 손실: 0.4309 | 학습: 84.6% | 검증: 80.5% | lr: 1.00e-06 | 0.3s
  에폭 1663/2000 | 손실: 0.4308 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1664/2000 | 손실: 0.4338 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.4s
  에폭 1665/2000 | 손실: 0.4280 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1666/2000 | 손실: 0.4278 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1667/2000 | 손실: 0.4264 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1668/2000 | 손실: 0.4260 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1669/2000 | 손실: 0.4266 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1670/2000 | 손실: 0.4313 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1671/2000 | 손실: 0.4253 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1672/2000 | 손실: 0.4326 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1673/2000 | 손실: 0.4313 | 학습: 84.3% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1674/2000 | 손실: 0.4261 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1675/2000 | 손실: 0.4270 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1676/2000 | 손실: 0.4282 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1677/2000 | 손실: 0.4279 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1678/2000 | 손실: 0.4288 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1679/2000 | 손실: 0.4268 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1680/2000 | 손실: 0.4253 | 학습: 84.6% | 검증: 80.5% | lr: 1.00e-06 | 0.3s
  에폭 1681/2000 | 손실: 0.4332 | 학습: 84.6% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1682/2000 | 손실: 0.4343 | 학습: 84.4% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1683/2000 | 손실: 0.4303 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1684/2000 | 손실: 0.4349 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1685/2000 | 손실: 0.4273 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1686/2000 | 손실: 0.4313 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1687/2000 | 손실: 0.4295 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1688/2000 | 손실: 0.4325 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1689/2000 | 손실: 0.4265 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1690/2000 | 손실: 0.4321 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1691/2000 | 손실: 0.4279 | 학습: 84.3% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1692/2000 | 손실: 0.4288 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1693/2000 | 손실: 0.4296 | 학습: 84.3% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1694/2000 | 손실: 0.4309 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1695/2000 | 손실: 0.4285 | 학습: 84.4% | 검증: 80.3% | lr: 1.00e-06 | 0.4s
  에폭 1696/2000 | 손실: 0.4303 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1697/2000 | 손실: 0.4268 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1698/2000 | 손실: 0.4330 | 학습: 84.7% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1699/2000 | 손실: 0.4318 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1700/2000 | 손실: 0.4318 | 학습: 84.7% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1701/2000 | 손실: 0.4263 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1702/2000 | 손실: 0.4315 | 학습: 84.3% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1703/2000 | 손실: 0.4235 | 학습: 84.3% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1704/2000 | 손실: 0.4288 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1705/2000 | 손실: 0.4263 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1706/2000 | 손실: 0.4319 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1707/2000 | 손실: 0.4363 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1708/2000 | 손실: 0.4299 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1709/2000 | 손실: 0.4348 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1710/2000 | 손실: 0.4288 | 학습: 84.4% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1711/2000 | 손실: 0.4278 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1712/2000 | 손실: 0.4283 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1713/2000 | 손실: 0.4235 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1714/2000 | 손실: 0.4265 | 학습: 84.4% | 검증: 79.8% | lr: 1.00e-06 | 0.3s
  에폭 1715/2000 | 손실: 0.4302 | 학습: 84.3% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1716/2000 | 손실: 0.4283 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1717/2000 | 손실: 0.4302 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1718/2000 | 손실: 0.4290 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1719/2000 | 손실: 0.4317 | 학습: 84.7% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1720/2000 | 손실: 0.4309 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1721/2000 | 손실: 0.4350 | 학습: 84.5% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1722/2000 | 손실: 0.4332 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1723/2000 | 손실: 0.4331 | 학습: 84.6% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1724/2000 | 손실: 0.4256 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1725/2000 | 손실: 0.4297 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1726/2000 | 손실: 0.4275 | 학습: 84.2% | 검증: 79.8% | lr: 1.00e-06 | 0.3s
  에폭 1727/2000 | 손실: 0.4328 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1728/2000 | 손실: 0.4309 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1729/2000 | 손실: 0.4281 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1730/2000 | 손실: 0.4276 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1731/2000 | 손실: 0.4312 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1732/2000 | 손실: 0.4282 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1733/2000 | 손실: 0.4291 | 학습: 84.3% | 검증: 79.7% | lr: 1.00e-06 | 0.3s
  에폭 1734/2000 | 손실: 0.4302 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1735/2000 | 손실: 0.4310 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1736/2000 | 손실: 0.4274 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1737/2000 | 손실: 0.4241 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1738/2000 | 손실: 0.4311 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1739/2000 | 손실: 0.4280 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1740/2000 | 손실: 0.4292 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1741/2000 | 손실: 0.4285 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1742/2000 | 손실: 0.4325 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1743/2000 | 손실: 0.4329 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1744/2000 | 손실: 0.4319 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1745/2000 | 손실: 0.4282 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1746/2000 | 손실: 0.4319 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1747/2000 | 손실: 0.4281 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1748/2000 | 손실: 0.4295 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1749/2000 | 손실: 0.4282 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1750/2000 | 손실: 0.4331 | 학습: 84.2% | 검증: 80.1% | lr: 1.00e-06 | 0.5s
  에폭 1751/2000 | 손실: 0.4329 | 학습: 84.3% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1752/2000 | 손실: 0.4282 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.4s
  에폭 1753/2000 | 손실: 0.4335 | 학습: 84.6% | 검증: 80.0% | lr: 1.00e-06 | 0.4s
  에폭 1754/2000 | 손실: 0.4320 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.4s
  에폭 1755/2000 | 손실: 0.4270 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.4s
  에폭 1756/2000 | 손실: 0.4312 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.4s
  에폭 1757/2000 | 손실: 0.4277 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.4s
  에폭 1758/2000 | 손실: 0.4298 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.5s
  에폭 1759/2000 | 손실: 0.4242 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1760/2000 | 손실: 0.4294 | 학습: 84.3% | 검증: 80.7% | lr: 1.00e-06 | 0.3s ★
  에폭 1761/2000 | 손실: 0.4308 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1762/2000 | 손실: 0.4314 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.5s
  에폭 1763/2000 | 손실: 0.4286 | 학습: 84.3% | 검증: 80.1% | lr: 1.00e-06 | 0.4s
  에폭 1764/2000 | 손실: 0.4284 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1765/2000 | 손실: 0.4251 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1766/2000 | 손실: 0.4253 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1767/2000 | 손실: 0.4272 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1768/2000 | 손실: 0.4279 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1769/2000 | 손실: 0.4285 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1770/2000 | 손실: 0.4298 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1771/2000 | 손실: 0.4280 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1772/2000 | 손실: 0.4298 | 학습: 84.3% | 검증: 80.3% | lr: 1.00e-06 | 0.5s
  에폭 1773/2000 | 손실: 0.4289 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.4s
  에폭 1774/2000 | 손실: 0.4323 | 학습: 84.5% | 검증: 79.7% | lr: 1.00e-06 | 0.3s
  에폭 1775/2000 | 손실: 0.4266 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1776/2000 | 손실: 0.4278 | 학습: 84.3% | 검증: 80.1% | lr: 1.00e-06 | 0.4s
  에폭 1777/2000 | 손실: 0.4314 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1778/2000 | 손실: 0.4302 | 학습: 84.6% | 검증: 80.1% | lr: 1.00e-06 | 0.4s
  에폭 1779/2000 | 손실: 0.4293 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.4s
  에폭 1780/2000 | 손실: 0.4311 | 학습: 84.4% | 검증: 80.2% | lr: 1.00e-06 | 0.4s
  에폭 1781/2000 | 손실: 0.4327 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1782/2000 | 손실: 0.4347 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1783/2000 | 손실: 0.4277 | 학습: 84.3% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1784/2000 | 손실: 0.4312 | 학습: 84.4% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1785/2000 | 손실: 0.4310 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1786/2000 | 손실: 0.4290 | 학습: 84.5% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1787/2000 | 손실: 0.4290 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1788/2000 | 손실: 0.4232 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1789/2000 | 손실: 0.4272 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1790/2000 | 손실: 0.4273 | 학습: 84.4% | 검증: 79.7% | lr: 1.00e-06 | 0.3s
  에폭 1791/2000 | 손실: 0.4313 | 학습: 84.5% | 검증: 80.5% | lr: 1.00e-06 | 0.3s
  에폭 1792/2000 | 손실: 0.4281 | 학습: 84.5% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1793/2000 | 손실: 0.4301 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1794/2000 | 손실: 0.4309 | 학습: 84.5% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1795/2000 | 손실: 0.4284 | 학습: 84.3% | 검증: 79.7% | lr: 1.00e-06 | 0.3s
  에폭 1796/2000 | 손실: 0.4289 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1797/2000 | 손실: 0.4297 | 학습: 84.6% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1798/2000 | 손실: 0.4305 | 학습: 84.5% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1799/2000 | 손실: 0.4324 | 학습: 84.6% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1800/2000 | 손실: 0.4315 | 학습: 84.3% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1801/2000 | 손실: 0.4276 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1802/2000 | 손실: 0.4251 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1803/2000 | 손실: 0.4291 | 학습: 84.7% | 검증: 80.3% | lr: 1.00e-06 | 0.3s
  에폭 1804/2000 | 손실: 0.4326 | 학습: 84.6% | 검증: 80.4% | lr: 1.00e-06 | 0.4s
  에폭 1805/2000 | 손실: 0.4311 | 학습: 84.5% | 검증: 80.5% | lr: 1.00e-06 | 0.4s
  에폭 1806/2000 | 손실: 0.4275 | 학습: 84.7% | 검증: 80.1% | lr: 1.00e-06 | 0.3s
  에폭 1807/2000 | 손실: 0.4256 | 학습: 84.4% | 검증: 80.0% | lr: 1.00e-06 | 0.3s
  에폭 1808/2000 | 손실: 0.4291 | 학습: 84.7% | 검증: 80.4% | lr: 1.00e-06 | 0.3s
  에폭 1809/2000 | 손실: 0.4331 | 학습: 84.5% | 검증: 80.2% | lr: 1.00e-06 | 0.3s
  에폭 1810/2000 | 손실: 0.4272 | 학습: 84.4% | 검증: 79.9% | lr: 1.00e-06 | 0.3s
  에폭 1811/2000 | 손실: 0.4339 | 학습: 84.7% | 검증: 80.3% | lr: 1.00e-06 | 0.4s
