[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (14개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 14 → 64 → 32 → 2
[MLP]  에폭: 1000  배치: 128  LR: 1.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (14개): SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/1000 | 손실: 0.6117 | 학습: 65.4% | 검증: 63.8% | lr: 1.00e-03 | 0.3s ★
  에폭 649/1000 | 손실: 0.4395 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 650/1000 | 손실: 0.4383 | 학습: 83.4% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 651/1000 | 손실: 0.4389 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 652/1000 | 손실: 0.4424 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.5s
  에폭 653/1000 | 손실: 0.4444 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.4s
  에폭 654/1000 | 손실: 0.4407 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.5s
  에폭 655/1000 | 손실: 0.4373 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 656/1000 | 손실: 0.4423 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.4s
  에폭 657/1000 | 손실: 0.4386 | 학습: 83.7% | 검증: 80.0% | lr: 5.00e-04 | 0.3s ★
  에폭 658/1000 | 손실: 0.4387 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.5s
  에폭 659/1000 | 손실: 0.4413 | 학습: 83.2% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 660/1000 | 손실: 0.4389 | 학습: 83.6% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 661/1000 | 손실: 0.4391 | 학습: 83.8% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 662/1000 | 손실: 0.4350 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 663/1000 | 손실: 0.4411 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.4s
  에폭 664/1000 | 손실: 0.4405 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 665/1000 | 손실: 0.4379 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 666/1000 | 손실: 0.4403 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 667/1000 | 손실: 0.4381 | 학습: 83.9% | 검증: 80.1% | lr: 5.00e-04 | 0.3s ★
  에폭 668/1000 | 손실: 0.4437 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 669/1000 | 손실: 0.4382 | 학습: 83.6% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 670/1000 | 손실: 0.4407 | 학습: 83.1% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 671/1000 | 손실: 0.4341 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 672/1000 | 손실: 0.4376 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 673/1000 | 손실: 0.4382 | 학습: 83.3% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 674/1000 | 손실: 0.4358 | 학습: 83.3% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 675/1000 | 손실: 0.4388 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 676/1000 | 손실: 0.4388 | 학습: 83.6% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 677/1000 | 손실: 0.4370 | 학습: 83.5% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 678/1000 | 손실: 0.4404 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 679/1000 | 손실: 0.4419 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 680/1000 | 손실: 0.4359 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 681/1000 | 손실: 0.4376 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 682/1000 | 손실: 0.4393 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 683/1000 | 손실: 0.4365 | 학습: 83.3% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 684/1000 | 손실: 0.4382 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 685/1000 | 손실: 0.4374 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 686/1000 | 손실: 0.4355 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 687/1000 | 손실: 0.4430 | 학습: 83.4% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 688/1000 | 손실: 0.4376 | 학습: 82.9% | 검증: 79.0% | lr: 5.00e-04 | 0.3s
  에폭 689/1000 | 손실: 0.4415 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.4s
  에폭 690/1000 | 손실: 0.4392 | 학습: 83.5% | 검증: 79.5% | lr: 5.00e-04 | 0.4s
  에폭 691/1000 | 손실: 0.4354 | 학습: 83.7% | 검증: 79.2% | lr: 5.00e-04 | 0.5s
  에폭 692/1000 | 손실: 0.4365 | 학습: 83.3% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 693/1000 | 손실: 0.4385 | 학습: 83.5% | 검증: 79.4% | lr: 5.00e-04 | 0.5s
  에폭 694/1000 | 손실: 0.4368 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 695/1000 | 손실: 0.4406 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 696/1000 | 손실: 0.4408 | 학습: 83.7% | 검증: 79.6% | lr: 5.00e-04 | 0.4s
  에폭 697/1000 | 손실: 0.4376 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 698/1000 | 손실: 0.4388 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 699/1000 | 손실: 0.4412 | 학습: 83.6% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 700/1000 | 손실: 0.4372 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 701/1000 | 손실: 0.4406 | 학습: 83.7% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 702/1000 | 손실: 0.4374 | 학습: 83.3% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 703/1000 | 손실: 0.4399 | 학습: 83.1% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 704/1000 | 손실: 0.4399 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 705/1000 | 손실: 0.4357 | 학습: 83.5% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 706/1000 | 손실: 0.4371 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 707/1000 | 손실: 0.4388 | 학습: 82.7% | 검증: 79.1% | lr: 5.00e-04 | 0.3s
  에폭 708/1000 | 손실: 0.4403 | 학습: 83.1% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 709/1000 | 손실: 0.4374 | 학습: 83.7% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 710/1000 | 손실: 0.4346 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 711/1000 | 손실: 0.4399 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 712/1000 | 손실: 0.4402 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 713/1000 | 손실: 0.4366 | 학습: 83.6% | 검증: 79.9% | lr: 5.00e-04 | 0.4s
  에폭 714/1000 | 손실: 0.4387 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 715/1000 | 손실: 0.4370 | 학습: 83.4% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 716/1000 | 손실: 0.4380 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 717/1000 | 손실: 0.4348 | 학습: 83.2% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 718/1000 | 손실: 0.4378 | 학습: 83.4% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 719/1000 | 손실: 0.4416 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.4s
  에폭 720/1000 | 손실: 0.4396 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 721/1000 | 손실: 0.4338 | 학습: 83.0% | 검증: 79.4% | lr: 5.00e-04 | 0.4s
  에폭 722/1000 | 손실: 0.4338 | 학습: 83.4% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 723/1000 | 손실: 0.4360 | 학습: 83.7% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 724/1000 | 손실: 0.4370 | 학습: 83.1% | 검증: 79.7% | lr: 5.00e-04 | 0.5s
  에폭 725/1000 | 손실: 0.4397 | 학습: 83.5% | 검증: 80.3% | lr: 5.00e-04 | 0.5s ★
  에폭 726/1000 | 손실: 0.4371 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 727/1000 | 손실: 0.4346 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 728/1000 | 손실: 0.4333 | 학습: 83.8% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 729/1000 | 손실: 0.4386 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 730/1000 | 손실: 0.4425 | 학습: 83.7% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 731/1000 | 손실: 0.4324 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 732/1000 | 손실: 0.4396 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 733/1000 | 손실: 0.4386 | 학습: 83.8% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 734/1000 | 손실: 0.4350 | 학습: 83.2% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 735/1000 | 손실: 0.4353 | 학습: 83.8% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 736/1000 | 손실: 0.4393 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 737/1000 | 손실: 0.4367 | 학습: 83.6% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 738/1000 | 손실: 0.4389 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 739/1000 | 손실: 0.4346 | 학습: 83.5% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 740/1000 | 손실: 0.4348 | 학습: 83.5% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 741/1000 | 손실: 0.4355 | 학습: 83.6% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 742/1000 | 손실: 0.4391 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 743/1000 | 손실: 0.4400 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 744/1000 | 손실: 0.4389 | 학습: 83.8% | 검증: 80.2% | lr: 5.00e-04 | 0.3s
  에폭 745/1000 | 손실: 0.4367 | 학습: 83.8% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 746/1000 | 손실: 0.4402 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 747/1000 | 손실: 0.4377 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 748/1000 | 손실: 0.4395 | 학습: 83.5% | 검증: 80.1% | lr: 5.00e-04 | 0.3s
  에폭 749/1000 | 손실: 0.4375 | 학습: 83.7% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 750/1000 | 손실: 0.4366 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 751/1000 | 손실: 0.4402 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 752/1000 | 손실: 0.4384 | 학습: 83.6% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 753/1000 | 손실: 0.4377 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 754/1000 | 손실: 0.4333 | 학습: 83.5% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 755/1000 | 손실: 0.4342 | 학습: 83.3% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 756/1000 | 손실: 0.4383 | 학습: 84.1% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 757/1000 | 손실: 0.4317 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 758/1000 | 손실: 0.4366 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 759/1000 | 손실: 0.4342 | 학습: 83.8% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 760/1000 | 손실: 0.4338 | 학습: 83.6% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 761/1000 | 손실: 0.4365 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 762/1000 | 손실: 0.4331 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 763/1000 | 손실: 0.4378 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 764/1000 | 손실: 0.4349 | 학습: 83.8% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 765/1000 | 손실: 0.4375 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 766/1000 | 손실: 0.4386 | 학습: 83.9% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 767/1000 | 손실: 0.4315 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.4s
  에폭 768/1000 | 손실: 0.4349 | 학습: 83.8% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 769/1000 | 손실: 0.4386 | 학습: 83.8% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 770/1000 | 손실: 0.4352 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 771/1000 | 손실: 0.4385 | 학습: 83.8% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 772/1000 | 손실: 0.4387 | 학습: 83.9% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 773/1000 | 손실: 0.4392 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 774/1000 | 손실: 0.4430 | 학습: 83.4% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 775/1000 | 손실: 0.4358 | 학습: 83.6% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 776/1000 | 손실: 0.4366 | 학습: 83.5% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 777/1000 | 손실: 0.4365 | 학습: 83.5% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 778/1000 | 손실: 0.4404 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 779/1000 | 손실: 0.4361 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 780/1000 | 손실: 0.4374 | 학습: 83.7% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 781/1000 | 손실: 0.4350 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 782/1000 | 손실: 0.4332 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 783/1000 | 손실: 0.4357 | 학습: 83.4% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 784/1000 | 손실: 0.4337 | 학습: 83.5% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 785/1000 | 손실: 0.4331 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 786/1000 | 손실: 0.4364 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 787/1000 | 손실: 0.4412 | 학습: 83.5% | 검증: 79.2% | lr: 5.00e-04 | 0.3s
  에폭 788/1000 | 손실: 0.4329 | 학습: 83.8% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 789/1000 | 손실: 0.4354 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 790/1000 | 손실: 0.4376 | 학습: 83.7% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 791/1000 | 손실: 0.4310 | 학습: 83.9% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 792/1000 | 손실: 0.4380 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 793/1000 | 손실: 0.4351 | 학습: 83.9% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 794/1000 | 손실: 0.4396 | 학습: 83.8% | 검증: 80.1% | lr: 5.00e-04 | 0.3s
  에폭 795/1000 | 손실: 0.4410 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 796/1000 | 손실: 0.4395 | 학습: 83.6% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 797/1000 | 손실: 0.4357 | 학습: 83.7% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 798/1000 | 손실: 0.4365 | 학습: 83.8% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 799/1000 | 손실: 0.4384 | 학습: 83.7% | 검증: 79.5% | lr: 5.00e-04 | 0.3s
  에폭 800/1000 | 손실: 0.4365 | 학습: 83.6% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 801/1000 | 손실: 0.4377 | 학습: 83.9% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 802/1000 | 손실: 0.4323 | 학습: 83.4% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 803/1000 | 손실: 0.4341 | 학습: 83.9% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 804/1000 | 손실: 0.4394 | 학습: 83.6% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 805/1000 | 손실: 0.4346 | 학습: 83.4% | 검증: 79.4% | lr: 5.00e-04 | 0.3s
  에폭 806/1000 | 손실: 0.4360 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 807/1000 | 손실: 0.4371 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 808/1000 | 손실: 0.4373 | 학습: 83.8% | 검증: 79.3% | lr: 5.00e-04 | 0.3s
  에폭 809/1000 | 손실: 0.4341 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 810/1000 | 손실: 0.4325 | 학습: 83.7% | 검증: 80.2% | lr: 5.00e-04 | 0.3s
  에폭 811/1000 | 손실: 0.4363 | 학습: 83.8% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 812/1000 | 손실: 0.4383 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.4s
  에폭 813/1000 | 손실: 0.4358 | 학습: 83.6% | 검증: 79.6% | lr: 5.00e-04 | 0.5s
  에폭 814/1000 | 손실: 0.4345 | 학습: 84.0% | 검증: 79.6% | lr: 5.00e-04 | 0.4s
  에폭 815/1000 | 손실: 0.4370 | 학습: 83.7% | 검증: 79.4% | lr: 5.00e-04 | 0.4s
  에폭 816/1000 | 손실: 0.4349 | 학습: 83.7% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 817/1000 | 손실: 0.4328 | 학습: 84.0% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 818/1000 | 손실: 0.4346 | 학습: 83.8% | 검증: 79.5% | lr: 5.00e-04 | 0.6s
  에폭 819/1000 | 손실: 0.4355 | 학습: 84.0% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 820/1000 | 손실: 0.4377 | 학습: 83.7% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 821/1000 | 손실: 0.4347 | 학습: 83.9% | 검증: 80.2% | lr: 5.00e-04 | 0.3s
  에폭 822/1000 | 손실: 0.4323 | 학습: 83.8% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 823/1000 | 손실: 0.4380 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 824/1000 | 손실: 0.4356 | 학습: 83.9% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 825/1000 | 손실: 0.4375 | 학습: 83.9% | 검증: 79.8% | lr: 5.00e-04 | 0.6s
  에폭 826/1000 | 손실: 0.4373 | 학습: 84.0% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 827/1000 | 손실: 0.4352 | 학습: 83.5% | 검증: 80.0% | lr: 5.00e-04 | 0.5s
  에폭 828/1000 | 손실: 0.4360 | 학습: 83.8% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 829/1000 | 손실: 0.4349 | 학습: 83.8% | 검증: 80.1% | lr: 5.00e-04 | 0.3s
  에폭 830/1000 | 손실: 0.4382 | 학습: 83.7% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 831/1000 | 손실: 0.4387 | 학습: 83.9% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 832/1000 | 손실: 0.4335 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 833/1000 | 손실: 0.4337 | 학습: 83.8% | 검증: 80.0% | lr: 5.00e-04 | 0.3s
  에폭 834/1000 | 손실: 0.4382 | 학습: 83.5% | 검증: 79.7% | lr: 5.00e-04 | 0.3s
  에폭 835/1000 | 손실: 0.4361 | 학습: 83.5% | 검증: 79.8% | lr: 5.00e-04 | 0.3s
  에폭 836/1000 | 손실: 0.4340 | 학습: 83.7% | 검증: 79.8% | lr: 5.00e-04 | 0.4s
  에폭 837/1000 | 손실: 0.4340 | 학습: 83.6% | 검증: 80.0% | lr: 5.00e-04 | 0.4s
  에폭 838/1000 | 손실: 0.4397 | 학습: 83.7% | 검증: 79.6% | lr: 5.00e-04 | 0.3s
  에폭 839/1000 | 손실: 0.4325 | 학습: 83.9% | 검증: 80.2% | lr: 5.00e-04 | 0.6s
  에폭 840/1000 | 손실: 0.4377 | 학습: 84.2% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 841/1000 | 손실: 0.4404 | 학습: 83.9% | 검증: 79.9% | lr: 5.00e-04 | 0.3s
  에폭 842/1000 | 손실: 0.4370 | 학습: 83.8% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 843/1000 | 손실: 0.4324 | 학습: 84.0% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 844/1000 | 손실: 0.4367 | 학습: 83.9% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 845/1000 | 손실: 0.4311 | 학습: 83.8% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 846/1000 | 손실: 0.4333 | 학습: 84.1% | 검증: 79.6% | lr: 2.50e-04 | 0.3s
  에폭 847/1000 | 손실: 0.4368 | 학습: 83.8% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 848/1000 | 손실: 0.4328 | 학습: 83.9% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 849/1000 | 손실: 0.4320 | 학습: 83.8% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 850/1000 | 손실: 0.4335 | 학습: 84.0% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 851/1000 | 손실: 0.4328 | 학습: 84.1% | 검증: 80.1% | lr: 2.50e-04 | 0.5s
  에폭 852/1000 | 손실: 0.4340 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.4s
  에폭 853/1000 | 손실: 0.4363 | 학습: 83.8% | 검증: 79.9% | lr: 2.50e-04 | 0.4s
  에폭 854/1000 | 손실: 0.4342 | 학습: 84.0% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 855/1000 | 손실: 0.4308 | 학습: 84.1% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 856/1000 | 손실: 0.4295 | 학습: 84.2% | 검증: 79.6% | lr: 2.50e-04 | 0.3s
  에폭 857/1000 | 손실: 0.4338 | 학습: 84.0% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 858/1000 | 손실: 0.4317 | 학습: 84.2% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 859/1000 | 손실: 0.4332 | 학습: 83.8% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 860/1000 | 손실: 0.4345 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 861/1000 | 손실: 0.4345 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 862/1000 | 손실: 0.4321 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 863/1000 | 손실: 0.4367 | 학습: 83.9% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 864/1000 | 손실: 0.4309 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 865/1000 | 손실: 0.4291 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 866/1000 | 손실: 0.4315 | 학습: 84.0% | 검증: 80.4% | lr: 2.50e-04 | 0.3s ★
  에폭 867/1000 | 손실: 0.4313 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 868/1000 | 손실: 0.4351 | 학습: 84.1% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 869/1000 | 손실: 0.4314 | 학습: 84.2% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
